"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT06","WT08","WT09"
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-04-29","7.38",,"0.00","0.0","0.0","49","62","36","  290","  290","19.9","28.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-04-30","16.11",,"0.00","0.0","0.0","41","47","35","  310","  320","30.0","42.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-01","6.04",,"0.04","0.0","0.0","42","61","31","  230","  230","21.9","31.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-02","7.38",,"0.00","0.0","0.0","52","62","46","  110","  130","17.0","25.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-03","8.05",,"0.51","0.0","0.0","50","52","46","  100","  100","16.1","29.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-04","8.05",,"0.05","0.0","0.0","46","51","39","  290","  280","17.0","25.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-05","10.07",,"0.00","0.0","0.0","42","49","37","  300","  320","23.0","34.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-06","7.38",,"0.00","0.0","0.0","43","53","34","  300","  310","18.1","28.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-07","8.05",,"0.00","0.0","0.0","41","49","34","  320","  310","18.1","27.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-08","8.05",,"0.00","0.0","0.0","42","53","34","  300","  300","13.0","21.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-09","9.17",,"0.00","0.0","0.0","41","50","31","  320","  330","21.9","32.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-10","10.07",,"0.00","0.0","0.0","41","49","35","  290","  310","17.0","32.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-11","11.63",,"0.00","0.0","0.0","42","53","37","  300","  310","18.1","35.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-12","8.72",,"0.00","0.0","0.0","49","62","36","  310","  330","18.1","25.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-13","3.80",,"0.00","0.0","0.0","54","71","35","  270","  270","15.0","23.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-14","4.70",,"0.00","0.0","0.0","57","73","40","  230","  240","19.9","28.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-15","5.59",,"0.00","0.0","0.0","60","74","44","  190","  220","16.1","23.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-16","4.92",,"0.00","0.0","0.0","58","68","46","  190","  180","15.0","21.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-17","4.92",,"0.00","0.0","0.0","61","79","44","  230","  210","17.0","23.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-18","4.47",,"0.00","0.0","0.0","67","83","49","  140","  160","15.0","21.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-19","6.26",,"0.05","0.0","0.0","62","72","56","  140","  140","18.1","25.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-20","5.82",,"0.00","0.0","0.0","66","81","57","  190","  190","17.0","23.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-21","7.83",,"0.00","0.0","0.0","72","86","62","  220","  220","21.0","30.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-22","7.61",,"0.00","0.0","0.0","72","82","65","  230","  230","13.0","19.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-23","6.04",,"0.00","0.0","0.0","62","68","50","   30","   20","15.0","23.0",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-24","6.26",,"0.00","0.0","0.0","57","65","47","  130","  130","14.1","19.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-25","10.07",,"0.26","0.0","0.0","65","80","54","  220","  220","25.1","38.9","    1",,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-26","14.32",,"0.00","0.0","0.0","60","69","41","  300","  300","29.1","45.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-27","7.16",,"0.00","0.0","0.0","43","51","35","  310","  280","16.1","21.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-28","7.61",,"0.00","0.0","0.0","47","60","39","  300","  270","17.0","23.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-29","4.25",,"0.00","0.0","0.0","51","67","35","  310","  300","14.1","21.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-30","5.14",,"0.00","0.0","0.0","55","71","37","  200","   99","10.1","16.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-05-31","3.80",,"0.05","0.0","0.0","60","70","51","  270","  280","16.1","25.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-01","3.13",,"0.00","0.0","0.0","60","76","44","  220","  250","12.1","17.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-02","6.04",,"0.00","0.0","0.0","63","79","48","  210","  180","17.0","23.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-03","5.59",,"0.00","0.0","0.0","67","83","55","  230","  230","19.9","25.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-04","4.70",,"0.00","0.0","0.0","69","85","52","  210","  190","16.1","23.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-05","6.04",,"0.15","0.0","0.0","70","82","62","  210","  210","18.1","25.1",,,"    1",,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-06","8.95",,"0.00","0.0","0.0","76","90","63","  210","  210","23.9","35.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-07","6.49",,"0.00","0.0","0.0","77","91","62","  200","  200","19.9","25.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-08","4.25",,"0.03","0.0","0.0","76","91","66","  260","  270","15.0","23.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-09","6.26",,"0.00","0.0","0.0","74","85","60","  120","  110","14.1","23.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-10","6.49",,"0.26","0.0","0.0","67","72","61","  130","  130","19.9","30.0","    1",,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-11","5.59",,"0.15","0.0","0.0","64","67","58","   60","  100","12.1","19.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-12","5.82",,"0.01","0.0","0.0","66","77","57","  300","  100","13.0","21.9","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-13","6.26",,"0.00","0.0","0.0","64","76","54","  300","  310","16.1","23.0","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-14","8.50",,"0.00","0.0","0.0","61","72","53","  310","  310","18.1","27.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-15","8.05",,"0.00","0.0","0.0","60","70","50","  310","  320","18.1","30.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-16","5.82",,"0.00","0.0","0.0","59","71","44","  320","  300","16.1","25.9",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-17","8.28",,"0.00","0.0","0.0","63","81","46","  220","  210","23.9","38.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-18","7.38",,"0.07","0.0","0.0","72","84","57","  310","  320","21.0","31.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-19","9.17",,"0.00","0.0","0.0","59","66","47","  300","  290","17.0","27.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-20","4.92",,"0.01","0.0","0.0","59","74","46","  300",,"8.9",,,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-21","11.86",,"1.18","0.0","0.0","56","60","47","  300","  300","23.0","44.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-22","4.03",,"0.00","0.0","0.0","52","63","40","  230","  240","18.1","28.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-23","7.61",,"0.01","0.0","0.0","59","79","44","  200","  220","21.9","29.1","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-24","6.04",,"0.06","0.0","0.0","66","69","63","  210","  210","18.1","31.1",,,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-25","4.25",,"0.03","0.0","0.0","68","74","61","  150","  160","12.1","17.0","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-26","2.01",,"0.08","0.0","0.0","64","70","59","  120","  110","6.9","11.0","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-27","4.92",,"0.19","0.0","0.0","67","77","58","  290","  310","12.1","16.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-28","4.70",,"0.00","0.0","0.0","68","84","56","  210","  230","13.0","18.1","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-29","2.46",,"0.07","0.0","0.0","69","73","65","  250","  260","10.1","15.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-06-30","7.16",,"0.00","0.0","0.0","67","74","56","  300","  280","14.1","19.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-01","6.93",,"0.00","0.0","0.0","61","70","53","  300","  310","17.0","25.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-02","4.92",,"0.02","0.0","0.0","61","72","52","  320","  340","15.0","25.1",,,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-03","6.26",,"0.00","0.0","0.0","65","79","56","  290","  310","15.0","23.9",,,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-04","4.92",,"0.00","0.0","0.0","72","90","59","  210","  210","16.1","23.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-05","4.92",,"0.04","0.0","0.0","72","82","65","  310","  300","12.1","19.0","    1",,"    1",,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-06","6.49",,"0.01","0.0","0.0","68","78","59","  310","  300","14.1","19.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-07","4.92",,"0.01","0.0","0.0","62","68","57","  190","   50","10.1","18.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-08","6.71",,"0.00","0.0","0.0","62","72","55","  300","  310","13.0","18.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-09","5.37",,"0.00","0.0","0.0","63","77","48","  300","  290","13.0","19.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-10","3.36",,"0.00","0.0","0.0","66","82","49","  320","  320","13.0","19.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-11","3.58",,"0.00","0.0","0.0","69","84","54","  300","  350","12.1","16.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-12","4.47",,"0.00","0.0","0.0","71","85","56","  150","  150","14.1","21.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-13","2.01",,"0.20","0.0","0.0","69","77","64","  230","   80","6.9","11.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-14","2.68",,"0.16","0.0","0.0","70","85","62","  260","  270","14.1","28.0","    1",,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-15","6.71",,"1.18","0.0","0.0","70","78","60","  310","   10","15.0","23.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-16","1.12",,"0.00","0.0","0.0","69","83","55","  310","  310","10.1","14.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-17","3.36",,"0.00","0.0","0.0","72","85","59","  320","  320","12.1","17.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-18","6.04",,"0.00","0.0","0.0","71","80","63","  290","  300","13.0","19.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-19","5.37",,"0.00","0.0","0.0","73","85","64","  290","  290","13.0","18.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-20","4.25",,"0.00","0.0","0.0","68","72","59","  360","   60","12.1","19.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-21","5.14",,"0.00","0.0","0.0","66","76","56","  290","  290","12.1","18.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-22","2.24",,"0.01","0.0","0.0","63","72","55","  210","  190","8.1","12.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-23","7.38",,"0.01","0.0","0.0","67","81","56","  130","  150","15.0","25.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-24","6.04",,"1.54","0.0","0.0","71","74","64","  310","  240","14.1","25.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-25","4.47",,"0.00","0.0","0.0","70","81","59","  310","  310","14.1","21.0","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-26","3.58",,"0.01","0.0","0.0","71","84","58","  290","  310","10.1","16.1","    1",,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-27","4.47",,"0.02","0.0","0.0","71","81","62","  310","  310","13.0","18.1",,,"    1",,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-28","3.36",,"0.91","0.0","0.0","69","82","59","  360","  350","10.1","14.1","    1",,"    1",,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-29","7.61",,"1.50","0.0","0.0","69","76","59","  300","  310","19.9","35.1","    1",,"    1",,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-30","7.61",,"0.00","0.0","0.0","61","67","54","  320","  300","16.1","25.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-07-31","4.70",,"0.85","0.0","0.0","60","68","54","  330","  290","10.1","16.1","    1",,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-01","7.16",,"0.00","0.0","0.0","65","74","58","  320","  330","18.1","28.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-02","6.71",,"0.00","0.0","0.0","66","77","57","  270","  280","13.0","21.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-03","3.80",,"0.00","0.0","0.0","69","82","60","  310","  280","8.9","16.1","    1",,"    1",,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-04","3.58",,"0.00","0.0","0.0","69","83","58","  210","  220","10.1","15.0","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-05","5.59",,"0.00","0.0","0.0","73","84","63","  230","  230","17.0","23.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-06","7.61",,"0.00","0.0","0.0","71","75","66","  210","  210","16.1","21.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-07","4.03",,"0.00","0.0","0.0","70","81","64","  130","  120","10.1","19.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-08","6.93",,"0.75","0.0","0.0","69","75","64","   60","   50","17.0","30.0","    1",,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-09","4.03",,"0.26","0.0","0.0","74","80","69","  210","  210","17.0","23.9","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-10","3.36",,"0.00","0.0","0.0","74","85","69","  140","  150","25.9","40.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-11","7.61",,"0.65","0.0","0.0","73","80","67","  230","  270","18.1","29.1","    1",,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-12","8.28",,"0.00","0.0","0.0","71","79","61","  200","  230","18.1","28.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-13","7.61",,"0.00","0.0","0.0","66","75","54","  310","  300","19.9","27.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-14","4.70",,"0.00","0.0","0.0","64","73","54","  320","  320","13.0","19.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-15","5.37",,"0.00","0.0","0.0","67","83","54","  200","  210","17.0","23.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-16","4.25",,"0.00","0.0","0.0","71","84","62","  190","  190","14.1","17.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-17","4.03",,"0.00","0.0","0.0","69","81","60","  200","  140","12.1","19.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-18","2.24",,"0.00","0.0","0.0","71","83","61","  140","  120","8.1","13.0","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-19","2.91",,"0.00","0.0","0.0","73","86","62","  320","  300","10.1","16.1","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-20","1.79",,"0.00","0.0","0.0","75","88","64","  230","  230","10.1","14.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-21","7.38",,"0.00","0.0","0.0","76","88","67","  310","  300","19.9","32.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-22","7.61",,"0.00","0.0","0.0","71","75","62","  300","  340","16.1","25.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-23","3.80",,"0.00","0.0","0.0","68","83","55","  210","  300","13.0","19.9","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-24","2.91",,"0.00","0.0","0.0","73","82","67","  330","  280","12.1","16.1","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-25","4.03",,"0.00","0.0","0.0","74","85","65","  310","  290","13.0","18.1","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-26","4.47",,"0.00","0.0","0.0","70","80","60","  330","  330","12.1","19.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-27","8.50",,"0.16","0.0","0.0","62","67","58","  110","  130","14.1","27.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-28","5.82",,"0.03","0.0","0.0","67","82","58","  110","  110","13.0","21.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-29","9.84",,"0.72","0.0","0.0","74","83","64","  230","  240","25.9","36.9","    1","    1","    1",,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-30","9.62",,"0.00","0.0","0.0","68","73","62","  300","  310","17.0","30.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-08-31","5.37",,"0.00","0.0","0.0","65","74","57","  310","  280","15.0","21.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-01","5.37",,"0.00","0.0","0.0","63","73","49","  310","  310","14.1","19.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-02","4.47",,"0.00","0.0","0.0","61","72","46","  320","  280","14.1","23.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-03","3.58",,"0.00","0.0","0.0","62","72","55","  140","  150","10.1","15.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-04","4.92",,"0.20","0.0","0.0","61","65","56","  310","  310","17.0","28.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-05","9.62",,"0.07","0.0","0.0","63","70","57","  290","  290","21.0","32.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-06","7.38",,"0.15","0.0","0.0","62","68","53","  310","  310","19.9","31.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-07","5.14",,"0.38","0.0","0.0","59","67","53","  140","  150","19.9","32.0","    1","    1","    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-08","10.29",,"0.34","0.0","0.0","58","65","54","  290","  290","21.0","35.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-09","6.71",,"0.00","0.0","0.0","61","68","54","  310","  300","17.0","25.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-10","3.58",,"0.00","0.0","0.0","60","73","49","  210","  220","12.1","17.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-11","7.38",,"0.04","0.0","0.0","63","74","57","  200","  220","21.9","32.0",,,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-12","6.04",,"0.00","0.0","0.0","61","68","51","  310","  320","15.0","23.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-13","2.01",,"0.00","0.0","0.0","58","68","47","  290",,"6.0",,,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-14","10.96",,"0.42","0.0","0.0","60","74","52","  280","  290","25.1","42.1","    1",,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-15","6.71",,"0.01","0.0","0.0","62","69","52","  320","  330","15.0","23.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-16","7.61",,"0.00","0.0","0.0","61","75","50","  200","  190","16.1","23.9",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-17","8.05",,"0.00","0.0","0.0","66","79","55","  150","  310","19.9","32.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-18","1.79",,"0.00","0.0","0.0","59","70","48","  150","  210","6.9","13.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-19","6.49",,"0.00","0.0","0.0","60","73","49","  150","  160","17.0","25.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-20","8.05",,"0.07","0.0","0.0","65","74","58","  120","  130","15.0","31.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-21","11.41",,"0.41","0.0","0.0","65","71","53","  310","  310","18.1","32.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-22","6.93",,"0.00","0.0","0.0","55","63","48","   10","  350","10.1","23.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-23","6.26",,"0.42","0.0","0.0","49","53","44","   10","  340","14.1","21.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-24","5.37",,"0.20","0.0","0.0","54","68","48","  280","  300","14.1","21.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-25","9.17",,"0.40","0.0","0.0","56","62","50","  290","  310","19.9","31.1","    1",,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-26","5.37",,"0.01","0.0","0.0","56","69","47","  250","  250","10.1","21.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-27","4.47",,"0.00","0.0","0.0","58","66","49","  310","  310","16.1","23.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-28","1.57",,"0.01","0.0","0.0","53","66","41","  300","  260","8.9","12.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-29","2.24",,"0.00","0.0","0.0","56","72","45","  310",,"6.0",,,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-09-30","3.80",,"0.00","0.0","0.0","55","68","46","  150","  140","8.1","12.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-01","4.25",,"0.00","0.0","0.0","60","76","54","  200","  210","12.1","16.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-02","2.24",,"0.68","0.0","0.0","64","72","60","  340","  340","8.9","13.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-03","2.91",,"0.06","0.0","0.0","64","65","62","  110","   90","8.1","15.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-04","4.47",,"0.01","0.0","0.0","63","71","59","  310","  300","10.1","16.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-05","2.24",,"0.00","0.0","0.0","61","71","52","  190","  190","8.1","12.1","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-06","2.01",,"0.00","0.0","0.0","59","71","49","  150","  150","8.9","14.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-07","3.80",,"0.00","0.0","0.0","59","70","52","  150","  160","12.1","17.0","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-08","5.14",,"0.07","0.0","0.0","62","65","60","  120","  110","12.1","17.0","    1",,,,,
